datetime_beginning_utc,datetime_beginning_ept,locale,service,mcp,mcp_capped,reg_ccp,reg_pcp,as_req_mw,total_mw,as_mw,ss_mw,tier1_mw,ircmwt2,dsr_as_mw,nsr_mw,regd_mw
9/3/2022 1:50:00 AM,9/2/2022 9:50:00 PM,PJM_RTO,REG,83.47,83.47,74.63,8.84,800.00,787.30,787.30,289.70,0.00,0.00,71.50,,176.00
9/3/2022 1:55:00 AM,9/2/2022 9:55:00 PM,PJM_RTO,REG,78.42,78.42,78.00,0.42,800.00,787.30,787.30,289.70,0.00,0.00,71.50,,176.00
9/3/2022 2:00:00 AM,9/2/2022 10:00:00 PM,PJM_RTO,REG,56.12,56.12,55.39,0.73,800.00,800.80,800.80,324.00,0.00,0.00,68.20,,189.20
9/3/2022 2:05:00 AM,9/2/2022 10:05:00 PM,PJM_RTO,REG,40.50,40.50,37.41,3.09,800.00,800.80,800.80,324.00,0.00,0.00,68.20,,189.20
9/3/2022 2:10:00 AM,9/2/2022 10:10:00 PM,PJM_RTO,REG,56.46,56.46,50.86,5.60,800.00,800.80,800.80,324.00,0.00,0.00,68.20,,189.20
9/3/2022 2:15:00 AM,9/2/2022 10:15:00 PM,PJM_RTO,REG,56.60,56.60,54.48,2.12,800.00,800.80,800.80,324.00,0.00,0.00,68.20,,189.20
9/3/2022 2:20:00 AM,9/2/2022 10:20:00 PM,PJM_RTO,REG,44.69,44.69,42.33,2.36,800.00,800.80,800.80,324.00,0.00,0.00,68.20,,189.20
9/3/2022 2:25:00 AM,9/2/2022 10:25:00 PM,PJM_RTO,REG,54.63,54.63,53.11,1.52,800.00,800.80,800.80,324.00,0.00,0.00,68.20,,189.20
9/3/2022 2:30:00 AM,9/2/2022 10:30:00 PM,PJM_RTO,REG,39.52,39.52,35.56,3.96,800.00,800.80,800.80,324.00,0.00,0.00,68.20,,189.20
9/3/2022 2:35:00 AM,9/2/2022 10:35:00 PM,PJM_RTO,REG,32.20,32.20,26.81,5.40,800.00,800.80,800.80,324.00,0.00,0.00,68.20,,189.20
9/3/2022 2:40:00 AM,9/2/2022 10:40:00 PM,PJM_RTO,REG,32.86,32.86,30.74,2.12,800.00,800.80,800.80,324.00,0.00,0.00,68.20,,189.20
9/3/2022 2:45:00 AM,9/2/2022 10:45:00 PM,PJM_RTO,REG,33.89,33.89,32.12,1.76,800.00,800.80,800.80,324.00,0.00,0.00,68.20,,189.20
9/3/2022 2:50:00 AM,9/2/2022 10:50:00 PM,PJM_RTO,REG,29.00,29.00,26.81,2.19,800.00,800.80,800.80,324.00,0.00,0.00,68.20,,189.20
9/3/2022 2:55:00 AM,9/2/2022 10:55:00 PM,PJM_RTO,REG,33.57,33.57,29.43,4.14,800.00,800.80,800.80,324.00,0.00,0.00,68.20,,189.20
9/3/2022 3:00:00 AM,9/2/2022 11:00:00 PM,PJM_RTO,REG,61.36,61.36,57.71,3.65,800.00,800.00,800.00,397.80,0.00,0.00,48.90,,186.70
9/3/2022 3:05:00 AM,9/2/2022 11:05:00 PM,PJM_RTO,REG,67.39,67.39,55.73,11.65,800.00,800.00,800.00,397.80,0.00,0.00,48.90,,186.70
9/3/2022 3:10:00 AM,9/2/2022 11:10:00 PM,PJM_RTO,REG,73.00,73.00,69.77,3.24,800.00,797.60,797.60,396.10,0.00,0.00,48.90,,186.70
9/3/2022 3:15:00 AM,9/2/2022 11:15:00 PM,PJM_RTO,REG,97.30,97.30,95.60,1.70,800.00,797.60,797.60,396.10,0.00,0.00,48.90,,186.70
9/3/2022 3:20:00 AM,9/2/2022 11:20:00 PM,PJM_RTO,REG,97.19,97.19,94.16,3.02,800.00,797.60,797.60,396.10,0.00,0.00,48.90,,186.70
9/3/2022 3:25:00 AM,9/2/2022 11:25:00 PM,PJM_RTO,REG,106.16,106.16,104.91,1.25,800.00,797.60,797.60,396.10,0.00,0.00,48.90,,186.70
9/3/2022 3:30:00 AM,9/2/2022 11:30:00 PM,PJM_RTO,REG,107.59,107.59,102.86,4.73,800.00,797.60,797.60,396.10,0.00,0.00,48.90,,186.70
9/3/2022 3:35:00 AM,9/2/2022 11:35:00 PM,PJM_RTO,REG,110.03,110.03,106.80,3.23,800.00,797.60,797.60,396.10,0.00,0.00,48.90,,186.70
9/3/2022 3:40:00 AM,9/2/2022 11:40:00 PM,PJM_RTO,REG,115.39,115.39,115.24,0.15,800.00,797.60,797.60,396.10,0.00,0.00,48.90,,186.70
9/3/2022 3:45:00 AM,9/2/2022 11:45:00 PM,PJM_RTO,REG,116.10,116.10,114.83,1.27,800.00,797.60,797.60,396.10,0.00,0.00,48.90,,186.70
9/3/2022 3:50:00 AM,9/2/2022 11:50:00 PM,PJM_RTO,REG,112.23,112.23,107.76,4.48,800.00,797.60,797.60,396.10,0.00,0.00,48.90,,186.70
9/3/2022 3:55:00 AM,9/2/2022 11:55:00 PM,PJM_RTO,REG,115.51,115.51,111.72,3.79,800.00,797.60,797.60,396.10,0.00,0.00,48.90,,186.70
9/3/2022 4:00:00 AM,9/3/2022 12:00:00 AM,PJM_RTO,REG,31.48,31.48,31.24,0.25,525.00,525.00,525.00,312.30,0.00,0.00,14.70,,177.50
9/3/2022 4:05:00 AM,9/3/2022 12:05:00 AM,PJM_RTO,REG,29.50,29.50,28.87,0.63,525.00,525.00,525.00,312.30,0.00,0.00,14.70,,177.50
9/3/2022 4:10:00 AM,9/3/2022 12:10:00 AM,PJM_RTO,REG,30.89,30.89,21.88,9.01,525.00,525.00,525.00,312.30,0.00,0.00,14.70,,177.50
9/3/2022 4:15:00 AM,9/3/2022 12:15:00 AM,PJM_RTO,REG,37.86,37.86,29.61,8.25,525.00,523.70,523.70,313.60,0.00,0.00,15.50,,174.10
9/3/2022 4:20:00 AM,9/3/2022 12:20:00 AM,PJM_RTO,REG,34.86,34.86,30.30,4.56,525.00,523.70,523.70,313.60,0.00,0.00,15.50,,174.10
9/3/2022 4:25:00 AM,9/3/2022 12:25:00 AM,PJM_RTO,REG,25.65,25.65,25.65,0.00,525.00,523.70,523.70,313.60,0.00,0.00,15.50,,174.10
9/3/2022 4:30:00 AM,9/3/2022 12:30:00 AM,PJM_RTO,REG,27.29,27.29,27.29,0.00,525.00,523.70,523.70,313.60,0.00,0.00,15.50,,174.10
9/3/2022 4:35:00 AM,9/3/2022 12:35:00 AM,PJM_RTO,REG,23.05,23.05,23.05,0.00,525.00,523.70,523.70,313.60,0.00,0.00,15.50,,174.10
9/3/2022 4:40:00 AM,9/3/2022 12:40:00 AM,PJM_RTO,REG,26.51,26.51,26.51,0.00,525.00,523.70,523.70,313.60,0.00,0.00,15.50,,174.10
9/3/2022 4:45:00 AM,9/3/2022 12:45:00 AM,PJM_RTO,REG,30.24,30.24,23.99,6.26,525.00,523.70,523.70,313.60,0.00,0.00,15.50,,174.10
9/3/2022 4:50:00 AM,9/3/2022 12:50:00 AM,PJM_RTO,REG,23.53,23.53,15.92,7.61,525.00,523.70,523.70,313.60,0.00,0.00,15.50,,174.10
9/3/2022 4:55:00 AM,9/3/2022 12:55:00 AM,PJM_RTO,REG,24.25,24.25,24.25,0.00,525.00,523.70,523.70,313.60,0.00,0.00,15.50,,174.10
9/3/2022 5:00:00 AM,9/3/2022 1:00:00 AM,PJM_RTO,REG,15.69,15.69,15.69,0.00,525.00,523.80,523.80,313.60,0.00,0.00,15.80,,174.60
9/3/2022 5:05:00 AM,9/3/2022 1:05:00 AM,PJM_RTO,REG,61.10,61.10,39.44,21.66,525.00,523.80,523.80,313.60,0.00,0.00,15.80,,174.60
9/3/2022 5:10:00 AM,9/3/2022 1:10:00 AM,PJM_RTO,REG,51.60,51.60,33.44,18.16,525.00,523.80,523.80,313.60,0.00,0.00,15.80,,174.60
9/3/2022 5:15:00 AM,9/3/2022 1:15:00 AM,PJM_RTO,REG,57.22,57.22,37.23,19.99,525.00,523.80,523.80,313.60,0.00,0.00,15.80,,174.60
9/3/2022 5:20:00 AM,9/3/2022 1:20:00 AM,PJM_RTO,REG,48.16,48.16,40.15,8.01,525.00,523.80,523.80,313.60,0.00,0.00,15.80,,174.60
9/3/2022 5:25:00 AM,9/3/2022 1:25:00 AM,PJM_RTO,REG,29.72,29.72,21.35,8.38,525.00,523.80,523.80,313.60,0.00,0.00,15.80,,174.60
9/3/2022 5:30:00 AM,9/3/2022 1:30:00 AM,PJM_RTO,REG,29.48,29.48,21.76,7.72,525.00,521.30,521.30,309.40,0.00,0.00,17.40,,167.10
9/3/2022 5:35:00 AM,9/3/2022 1:35:00 AM,PJM_RTO,REG,31.20,31.20,17.59,13.61,525.00,521.30,521.30,309.40,0.00,0.00,17.40,,167.10
9/3/2022 5:40:00 AM,9/3/2022 1:40:00 AM,PJM_RTO,REG,16.11,16.11,7.17,8.94,525.00,521.30,521.30,309.40,0.00,0.00,17.40,,167.10
9/3/2022 5:45:00 AM,9/3/2022 1:45:00 AM,PJM_RTO,REG,25.05,25.05,15.07,9.98,525.00,521.30,521.30,309.40,0.00,0.00,17.40,,167.10
9/3/2022 5:50:00 AM,9/3/2022 1:50:00 AM,PJM_RTO,REG,18.93,18.93,5.27,13.66,525.00,521.30,521.30,309.40,0.00,0.00,17.40,,167.10
9/3/2022 5:55:00 AM,9/3/2022 1:55:00 AM,PJM_RTO,REG,26.25,26.25,13.64,12.61,525.00,521.30,521.30,309.40,0.00,0.00,17.40,,167.10
9/3/2022 6:00:00 AM,9/3/2022 2:00:00 AM,PJM_RTO,REG,24.06,24.06,19.90,4.16,525.00,522.60,522.60,271.40,0.00,0.00,41.60,,167.70
9/3/2022 6:05:00 AM,9/3/2022 2:05:00 AM,PJM_RTO,REG,22.62,22.62,16.43,6.18,525.00,522.60,522.60,271.40,0.00,0.00,41.60,,167.70
9/3/2022 6:10:00 AM,9/3/2022 2:10:00 AM,PJM_RTO,REG,20.05,20.05,18.44,1.62,525.00,520.00,520.00,266.70,0.00,0.00,41.70,,163.80
9/3/2022 6:15:00 AM,9/3/2022 2:15:00 AM,PJM_RTO,REG,24.62,24.62,22.59,2.03,525.00,542.70,542.70,266.70,0.00,0.00,41.70,,163.80
9/3/2022 6:20:00 AM,9/3/2022 2:20:00 AM,PJM_RTO,REG,25.18,25.18,18.41,6.77,525.00,542.70,542.70,266.70,0.00,0.00,41.70,,163.80
9/3/2022 6:25:00 AM,9/3/2022 2:25:00 AM,PJM_RTO,REG,29.06,29.06,29.06,0.00,525.00,542.70,542.70,266.70,0.00,0.00,41.70,,163.80
9/3/2022 6:30:00 AM,9/3/2022 2:30:00 AM,PJM_RTO,REG,27.49,27.49,26.54,0.94,525.00,542.70,542.70,266.70,0.00,0.00,41.70,,163.80
9/3/2022 6:35:00 AM,9/3/2022 2:35:00 AM,PJM_RTO,REG,29.65,29.65,26.72,2.92,525.00,542.70,542.70,266.70,0.00,0.00,41.70,,163.80
9/3/2022 6:40:00 AM,9/3/2022 2:40:00 AM,PJM_RTO,REG,28.54,28.54,27.25,1.29,525.00,542.70,542.70,266.70,0.00,0.00,41.70,,163.80
9/3/2022 6:45:00 AM,9/3/2022 2:45:00 AM,PJM_RTO,REG,28.25,28.25,27.35,0.90,525.00,542.70,542.70,266.70,0.00,0.00,41.70,,163.80
9/3/2022 6:50:00 AM,9/3/2022 2:50:00 AM,PJM_RTO,REG,28.41,28.41,25.81,2.60,525.00,542.70,542.70,266.70,0.00,0.00,41.70,,163.80
9/3/2022 6:55:00 AM,9/3/2022 2:55:00 AM,PJM_RTO,REG,28.09,28.09,27.10,0.99,525.00,542.70,542.70,266.70,0.00,0.00,41.70,,163.80
9/3/2022 7:00:00 AM,9/3/2022 3:00:00 AM,PJM_RTO,REG,13.42,13.42,4.34,9.08,525.00,545.40,545.40,284.60,0.00,0.00,17.00,,171.00
9/3/2022 7:05:00 AM,9/3/2022 3:05:00 AM,PJM_RTO,REG,13.26,13.26,4.65,8.61,525.00,545.40,545.40,284.60,0.00,0.00,17.00,,171.00
9/3/2022 7:10:00 AM,9/3/2022 3:10:00 AM,PJM_RTO,REG,10.86,10.86,10.26,0.59,525.00,545.40,545.40,284.60,0.00,0.00,17.00,,171.00
9/3/2022 7:15:00 AM,9/3/2022 3:15:00 AM,PJM_RTO,REG,11.13,11.13,9.15,1.98,525.00,545.40,545.40,284.60,0.00,0.00,17.00,,171.00
9/3/2022 7:20:00 AM,9/3/2022 3:20:00 AM,PJM_RTO,REG,11.93,11.93,5.93,6.00,525.00,542.60,542.60,280.30,0.00,0.00,18.60,,163.50
9/3/2022 7:25:00 AM,9/3/2022 3:25:00 AM,PJM_RTO,REG,13.51,13.51,5.90,7.61,525.00,542.60,542.60,280.30,0.00,0.00,18.60,,163.50
9/3/2022 7:30:00 AM,9/3/2022 3:30:00 AM,PJM_RTO,REG,16.73,16.73,5.83,10.89,525.00,542.60,542.60,280.30,0.00,0.00,18.60,,163.50
9/3/2022 7:35:00 AM,9/3/2022 3:35:00 AM,PJM_RTO,REG,10.74,10.74,10.74,0.00,525.00,542.60,542.60,280.30,0.00,0.00,18.60,,163.50
9/3/2022 7:40:00 AM,9/3/2022 3:40:00 AM,PJM_RTO,REG,11.79,11.79,6.50,5.29,525.00,542.60,542.60,280.30,0.00,0.00,18.60,,163.50
9/3/2022 7:45:00 AM,9/3/2022 3:45:00 AM,PJM_RTO,REG,11.99,11.99,5.69,6.30,525.00,542.60,542.60,280.30,0.00,0.00,18.60,,163.50
9/3/2022 7:50:00 AM,9/3/2022 3:50:00 AM,PJM_RTO,REG,11.36,11.36,8.21,3.15,525.00,542.60,542.60,280.30,0.00,0.00,18.60,,163.50
9/3/2022 7:55:00 AM,9/3/2022 3:55:00 AM,PJM_RTO,REG,14.09,14.09,3.08,11.02,525.00,542.60,542.60,280.30,0.00,0.00,18.60,,163.50
9/3/2022 8:00:00 AM,9/3/2022 4:00:00 AM,PJM_RTO,REG,7.78,7.78,5.98,1.80,525.00,523.00,523.00,237.00,0.00,0.00,51.40,,172.40
9/3/2022 8:05:00 AM,9/3/2022 4:05:00 AM,PJM_RTO,REG,10.53,10.53,5.03,5.50,525.00,523.00,523.00,237.00,0.00,0.00,51.40,,172.40
9/3/2022 8:10:00 AM,9/3/2022 4:10:00 AM,PJM_RTO,REG,8.87,8.87,4.70,4.17,525.00,523.00,523.00,237.00,0.00,0.00,51.40,,172.40
9/3/2022 8:15:00 AM,9/3/2022 4:15:00 AM,PJM_RTO,REG,9.33,9.33,5.95,3.38,525.00,523.00,523.00,237.00,0.00,0.00,51.40,,172.40
9/3/2022 8:20:00 AM,9/3/2022 4:20:00 AM,PJM_RTO,REG,10.85,10.85,7.56,3.30,525.00,523.00,523.00,237.00,0.00,0.00,51.40,,172.40
9/3/2022 8:25:00 AM,9/3/2022 4:25:00 AM,PJM_RTO,REG,9.65,9.65,8.41,1.24,525.00,523.00,523.00,237.00,0.00,0.00,51.40,,172.40
9/3/2022 8:30:00 AM,9/3/2022 4:30:00 AM,PJM_RTO,REG,9.65,9.65,9.56,0.09,525.00,523.00,523.00,237.00,0.00,0.00,51.40,,172.40
9/3/2022 8:35:00 AM,9/3/2022 4:35:00 AM,PJM_RTO,REG,8.15,8.15,8.15,0.00,525.00,523.00,523.00,237.00,0.00,0.00,51.40,,172.40
9/3/2022 8:40:00 AM,9/3/2022 4:40:00 AM,PJM_RTO,REG,9.42,9.42,8.29,1.14,525.00,523.00,523.00,237.00,0.00,0.00,51.40,,172.40
9/3/2022 8:45:00 AM,9/3/2022 4:45:00 AM,PJM_RTO,REG,9.24,9.24,7.45,1.79,525.00,523.00,523.00,237.00,0.00,0.00,51.40,,172.40
9/3/2022 8:50:00 AM,9/3/2022 4:50:00 AM,PJM_RTO,REG,9.64,9.64,8.43,1.20,525.00,523.00,523.00,237.00,0.00,0.00,51.40,,172.40
9/3/2022 8:55:00 AM,9/3/2022 4:55:00 AM,PJM_RTO,REG,10.78,10.78,8.45,2.33,525.00,523.00,523.00,237.00,0.00,0.00,51.40,,172.40
9/3/2022 9:00:00 AM,9/3/2022 5:00:00 AM,PJM_RTO,REG,12.75,12.75,8.58,4.18,800.00,800.00,800.00,305.60,0.00,0.00,57.60,,172.50
9/3/2022 9:05:00 AM,9/3/2022 5:05:00 AM,PJM_RTO,REG,17.32,17.32,3.55,13.76,800.00,800.00,800.00,305.60,0.00,0.00,57.60,,172.50
9/3/2022 9:10:00 AM,9/3/2022 5:10:00 AM,PJM_RTO,REG,12.75,12.75,6.26,6.49,800.00,800.00,800.00,305.60,0.00,0.00,57.60,,172.50
9/3/2022 9:15:00 AM,9/3/2022 5:15:00 AM,PJM_RTO,REG,15.06,15.06,3.88,11.18,800.00,800.00,800.00,305.60,0.00,0.00,57.60,,172.50
9/3/2022 9:20:00 AM,9/3/2022 5:20:00 AM,PJM_RTO,REG,13.91,13.91,9.46,4.45,800.00,800.00,800.00,305.60,0.00,0.00,57.60,,172.50
9/3/2022 9:25:00 AM,9/3/2022 5:25:00 AM,PJM_RTO,REG,14.83,14.83,11.68,3.15,800.00,800.00,800.00,305.60,0.00,0.00,57.60,,172.50
9/3/2022 9:30:00 AM,9/3/2022 5:30:00 AM,PJM_RTO,REG,14.02,14.02,9.41,4.61,800.00,800.00,800.00,305.60,0.00,0.00,57.60,,172.50
9/3/2022 9:35:00 AM,9/3/2022 5:35:00 AM,PJM_RTO,REG,14.07,14.07,8.38,5.70,800.00,800.00,800.00,305.60,0.00,0.00,57.60,,172.50
9/3/2022 9:40:00 AM,9/3/2022 5:40:00 AM,PJM_RTO,REG,13.74,13.74,11.34,2.40,800.00,800.00,800.00,305.60,0.00,0.00,57.60,,172.50
9/3/2022 9:45:00 AM,9/3/2022 5:45:00 AM,PJM_RTO,REG,14.79,14.79,12.89,1.90,800.00,800.00,800.00,305.60,0.00,0.00,57.60,,172.50
9/3/2022 9:50:00 AM,9/3/2022 5:50:00 AM,PJM_RTO,REG,14.07,14.07,10.05,4.02,800.00,800.00,800.00,305.60,0.00,0.00,57.60,,172.50
9/3/2022 9:55:00 AM,9/3/2022 5:55:00 AM,PJM_RTO,REG,15.17,15.17,11.86,3.32,800.00,800.00,800.00,305.60,0.00,0.00,57.60,,172.50
9/3/2022 10:00:00 AM,9/3/2022 6:00:00 AM,PJM_RTO,REG,26.86,26.86,25.27,1.59,800.00,800.00,800.00,305.60,0.00,0.00,57.90,,172.70
9/3/2022 10:05:00 AM,9/3/2022 6:05:00 AM,PJM_RTO,REG,26.79,26.79,25.72,1.07,800.00,800.00,800.00,305.60,0.00,0.00,57.90,,172.70
9/3/2022 10:10:00 AM,9/3/2022 6:10:00 AM,PJM_RTO,REG,28.84,28.84,25.33,3.51,800.00,800.00,800.00,305.60,0.00,0.00,57.90,,172.70
9/3/2022 10:15:00 AM,9/3/2022 6:15:00 AM,PJM_RTO,REG,31.15,31.15,29.94,1.21,800.00,800.00,800.00,305.60,0.00,0.00,57.90,,172.70
9/3/2022 10:20:00 AM,9/3/2022 6:20:00 AM,PJM_RTO,REG,30.13,30.13,29.28,0.85,800.00,800.00,800.00,305.60,0.00,0.00,57.90,,172.70
9/3/2022 10:25:00 AM,9/3/2022 6:25:00 AM,PJM_RTO,REG,27.18,27.18,25.49,1.70,800.00,803.30,803.30,299.10,0.00,0.00,57.90,,168.80
9/3/2022 10:30:00 AM,9/3/2022 6:30:00 AM,PJM_RTO,REG,117.48,117.48,115.72,1.76,800.00,803.30,803.30,299.10,0.00,0.00,57.90,,168.80
9/3/2022 10:35:00 AM,9/3/2022 6:35:00 AM,PJM_RTO,REG,116.75,116.75,115.77,0.98,800.00,803.30,803.30,299.10,0.00,0.00,57.90,,168.80
9/3/2022 10:40:00 AM,9/3/2022 6:40:00 AM,PJM_RTO,REG,115.99,115.99,114.13,1.86,800.00,803.30,803.30,299.10,0.00,0.00,57.90,,168.80
9/3/2022 10:45:00 AM,9/3/2022 6:45:00 AM,PJM_RTO,REG,117.66,117.66,112.98,4.68,800.00,803.30,803.30,299.10,0.00,0.00,57.90,,168.80
9/3/2022 10:50:00 AM,9/3/2022 6:50:00 AM,PJM_RTO,REG,116.93,116.93,113.36,3.57,800.00,768.00,768.00,299.10,0.00,0.00,57.90,,168.80
9/3/2022 10:55:00 AM,9/3/2022 6:55:00 AM,PJM_RTO,REG,125.09,125.09,122.39,2.70,800.00,768.00,768.00,299.10,0.00,0.00,57.90,,168.80
9/3/2022 11:00:00 AM,9/3/2022 7:00:00 AM,PJM_RTO,REG,28.31,28.31,23.84,4.47,800.00,780.70,780.70,339.90,0.00,0.00,58.30,,168.60
9/3/2022 11:05:00 AM,9/3/2022 7:05:00 AM,PJM_RTO,REG,30.32,30.32,20.75,9.57,800.00,780.70,780.70,339.90,0.00,0.00,58.30,,168.60
9/3/2022 11:10:00 AM,9/3/2022 7:10:00 AM,PJM_RTO,REG,30.88,30.88,22.87,8.01,800.00,780.70,780.70,339.90,0.00,0.00,58.30,,168.60
9/3/2022 11:15:00 AM,9/3/2022 7:15:00 AM,PJM_RTO,REG,27.63,27.63,22.58,5.05,800.00,792.20,792.20,339.90,0.00,0.00,58.30,,168.60
9/3/2022 11:20:00 AM,9/3/2022 7:20:00 AM,PJM_RTO,REG,119.55,119.55,116.93,2.62,800.00,803.90,803.90,339.90,0.00,0.00,58.30,,168.60
9/3/2022 11:25:00 AM,9/3/2022 7:25:00 AM,PJM_RTO,REG,117.69,117.69,113.10,4.59,800.00,803.90,803.90,339.90,0.00,0.00,58.30,,168.60
9/3/2022 11:30:00 AM,9/3/2022 7:30:00 AM,PJM_RTO,REG,118.05,118.05,114.68,3.37,800.00,803.90,803.90,339.90,0.00,0.00,58.30,,168.60
9/3/2022 11:35:00 AM,9/3/2022 7:35:00 AM,PJM_RTO,REG,122.04,122.04,121.15,0.88,800.00,803.90,803.90,339.90,0.00,0.00,58.30,,168.60
9/3/2022 11:40:00 AM,9/3/2022 7:40:00 AM,PJM_RTO,REG,122.44,122.44,119.64,2.80,800.00,803.90,803.90,339.90,0.00,0.00,58.30,,168.60
9/3/2022 11:45:00 AM,9/3/2022 7:45:00 AM,PJM_RTO,REG,118.96,118.96,116.97,1.99,800.00,803.90,803.90,339.90,0.00,0.00,58.30,,168.60
9/3/2022 11:50:00 AM,9/3/2022 7:50:00 AM,PJM_RTO,REG,120.32,120.32,118.34,1.98,800.00,803.90,803.90,339.90,0.00,0.00,58.30,,168.60
9/3/2022 11:55:00 AM,9/3/2022 7:55:00 AM,PJM_RTO,REG,122.07,122.07,120.48,1.59,800.00,803.90,803.90,339.90,0.00,0.00,58.30,,168.60
9/3/2022 12:00:00 PM,9/3/2022 8:00:00 AM,PJM_RTO,REG,32.05,32.05,29.06,2.99,525.00,525.00,525.00,311.40,0.00,0.00,30.00,,176.30
9/3/2022 12:05:00 PM,9/3/2022 8:05:00 AM,PJM_RTO,REG,33.47,33.47,29.02,4.45,525.00,525.00,525.00,311.40,0.00,0.00,30.00,,176.30
9/3/2022 12:10:00 PM,9/3/2022 8:10:00 AM,PJM_RTO,REG,37.15,37.15,29.69,7.46,525.00,525.00,525.00,311.40,0.00,0.00,30.00,,176.30
9/3/2022 12:15:00 PM,9/3/2022 8:15:00 AM,PJM_RTO,REG,30.29,30.29,27.97,2.33,525.00,525.00,525.00,311.40,0.00,0.00,30.00,,176.30
9/3/2022 12:20:00 PM,9/3/2022 8:20:00 AM,PJM_RTO,REG,35.57,35.57,30.12,5.45,525.00,525.00,525.00,311.40,0.00,0.00,30.00,,176.30
9/3/2022 12:25:00 PM,9/3/2022 8:25:00 AM,PJM_RTO,REG,35.20,35.20,28.48,6.71,525.00,525.00,525.00,311.40,0.00,0.00,30.00,,176.30
9/3/2022 12:30:00 PM,9/3/2022 8:30:00 AM,PJM_RTO,REG,35.94,35.94,32.43,3.51,525.00,525.00,525.00,311.40,0.00,0.00,30.00,,176.30
9/3/2022 12:35:00 PM,9/3/2022 8:35:00 AM,PJM_RTO,REG,43.15,43.15,33.23,9.92,525.00,525.00,525.00,311.40,0.00,0.00,30.00,,176.30
9/3/2022 12:40:00 PM,9/3/2022 8:40:00 AM,PJM_RTO,REG,28.49,28.49,27.43,1.06,525.00,525.00,525.00,311.40,0.00,0.00,30.00,,176.30
9/3/2022 12:45:00 PM,9/3/2022 8:45:00 AM,PJM_RTO,REG,24.91,24.91,24.91,0.00,525.00,525.00,525.00,311.40,0.00,0.00,30.00,,176.30
9/3/2022 12:50:00 PM,9/3/2022 8:50:00 AM,PJM_RTO,REG,23.62,23.62,23.07,0.55,525.00,525.00,525.00,311.40,0.00,0.00,30.00,,176.30
9/3/2022 12:55:00 PM,9/3/2022 8:55:00 AM,PJM_RTO,REG,21.96,21.96,20.41,1.55,525.00,525.00,525.00,311.40,0.00,0.00,30.00,,176.30
9/3/2022 1:00:00 PM,9/3/2022 9:00:00 AM,PJM_RTO,REG,7.44,7.44,7.44,0.00,525.00,522.40,522.40,296.10,0.00,0.00,55.80,,172.20
9/3/2022 1:05:00 PM,9/3/2022 9:05:00 AM,PJM_RTO,REG,7.72,7.72,7.72,0.00,525.00,530.10,530.10,296.10,0.00,0.00,55.80,,172.20
9/3/2022 1:10:00 PM,9/3/2022 9:10:00 AM,PJM_RTO,REG,88.01,88.01,88.01,0.00,525.00,530.10,530.10,296.10,0.00,0.00,55.80,,172.20
9/3/2022 1:15:00 PM,9/3/2022 9:15:00 AM,PJM_RTO,REG,83.82,83.82,83.82,0.00,525.00,530.10,530.10,296.10,0.00,0.00,55.80,,172.20
9/3/2022 1:20:00 PM,9/3/2022 9:20:00 AM,PJM_RTO,REG,84.45,84.45,84.45,0.00,525.00,530.10,530.10,296.10,0.00,0.00,55.80,,172.20
9/3/2022 1:25:00 PM,9/3/2022 9:25:00 AM,PJM_RTO,REG,63.56,63.56,63.56,0.00,525.00,530.10,530.10,296.10,0.00,0.00,55.80,,172.20
9/3/2022 1:30:00 PM,9/3/2022 9:30:00 AM,PJM_RTO,REG,59.03,59.03,59.03,0.00,525.00,530.10,530.10,296.10,0.00,0.00,55.80,,172.20
9/3/2022 1:35:00 PM,9/3/2022 9:35:00 AM,PJM_RTO,REG,60.93,60.93,60.93,0.00,525.00,530.10,530.10,296.10,0.00,0.00,55.80,,172.20
9/3/2022 1:40:00 PM,9/3/2022 9:40:00 AM,PJM_RTO,REG,73.72,73.72,73.72,0.00,525.00,530.10,530.10,296.10,0.00,0.00,55.80,,172.20
9/3/2022 1:45:00 PM,9/3/2022 9:45:00 AM,PJM_RTO,REG,82.37,82.37,82.37,0.00,525.00,530.10,530.10,296.10,0.00,0.00,55.80,,172.20
9/3/2022 1:50:00 PM,9/3/2022 9:50:00 AM,PJM_RTO,REG,84.30,84.30,84.30,0.00,525.00,530.10,530.10,296.10,0.00,0.00,55.80,,172.20
9/3/2022 1:55:00 PM,9/3/2022 9:55:00 AM,PJM_RTO,REG,95.48,95.48,95.48,0.00,525.00,530.10,530.10,296.10,0.00,0.00,55.80,,172.20
9/3/2022 2:00:00 PM,9/3/2022 10:00:00 AM,PJM_RTO,REG,18.84,18.84,17.56,1.28,525.00,525.00,525.00,306.40,0.00,0.00,56.50,,179.10
9/3/2022 2:05:00 PM,9/3/2022 10:05:00 AM,PJM_RTO,REG,16.60,16.60,15.87,0.73,525.00,525.00,525.00,306.40,0.00,0.00,56.50,,179.10
9/3/2022 2:10:00 PM,9/3/2022 10:10:00 AM,PJM_RTO,REG,15.26,15.26,13.80,1.46,525.00,525.00,525.00,306.40,0.00,0.00,56.50,,179.10
9/3/2022 2:15:00 PM,9/3/2022 10:15:00 AM,PJM_RTO,REG,18.61,18.61,17.98,0.63,525.00,522.50,522.50,301.10,0.00,0.00,57.10,,174.60
